bill_id,date,chamber,sequence,action
1754181,2024-05-06,Senate,21,"Re-reported on concurrence, as amended"
1754181,2024-05-07,Senate,22,"Corrective Reprint, Printer's No. 1588"
1754181,2024-05-07,Senate,23,"Senate concurred in House amendments, as amended by the Senate (37-13)"
1754181,2024-05-07,House,24,"In the House"
1754181,2024-05-08,House,25,"Referred to RULES"
1754181,2024-05-08,House,26,"Re-reported on concurrence, as committed"
1754181,2024-05-08,House,27,"House concurred in Senate amendments to House amendments (126-74)"
1754181,2024-06-03,House,28,"Signed in Senate"
1754181,2024-06-04,House,29,"Signed in House"
1754181,2024-06-04,House,30,"Presented to the Governor"
1754181,2024-06-05,House,31,"Approved by the Governor"
1754181,2024-06-05,House,32,"Act No. 18 of 2024"
1754259,2023-04-12,House,1,"INTRODUCED AS NONCONTROVERSIAL RESOLUTION UNDER RULE 35"
1754259,2023-04-24,House,2,"Adopted (201-0)"
1754281,2023-04-12,House,1,"Referred to JUDICIARY"
1754303,2023-04-12,House,1,"Referred to STATE GOVERNMENT"
1754327,2023-04-12,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1754327,2023-05-23,House,2,"Reported as amended"
1754327,2023-05-23,House,3,"First consideration"
1754327,2023-05-23,House,4,"Laid on the table"
1754327,2023-06-07,House,5,"Removed from table"
1754327,2023-06-12,House,6,"Second consideration"
1754327,2023-06-12,House,7,"Re-committed to APPROPRIATIONS"
1754327,2023-06-13,House,8,"Re-reported as committed"
1754327,2023-06-13,House,9,"Third consideration and final passage (203-0)"
1754327,2023-06-13,Senate,10,"In the Senate"
1754327,2023-06-26,Senate,11,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1754584,2023-04-12,House,1,"Referred to EDUCATION"
1754601,2023-04-17,House,1,"Referred to EDUCATION"
1754601,2023-06-13,House,2,"Reported as committed"
1754601,2023-06-13,House,3,"First consideration"
1754601,2023-06-13,House,4,"Re-committed to RULES"
1754601,2023-06-21,House,5,"Re-reported as committed"
1754601,2023-06-22,House,6,"Second consideration, with amendments"
1754601,2023-06-22,House,7,"Re-committed to APPROPRIATIONS"
1754601,2023-06-26,House,8,"Re-reported as committed"
1754601,2023-06-26,House,9,"Third consideration and final passage (203-0)"
1754601,2023-06-26,Senate,10,"In the Senate"
1754601,2023-06-30,Senate,11,"Referred to EDUCATION"
1754601,2024-06-27,Senate,12,"Reported as amended"
1754601,2024-06-27,Senate,13,"First consideration"
1754601,2024-07-03,Senate,14,"Second consideration"
1754601,2024-07-10,Senate,15,"Re-referred to APPROPRIATIONS"
1754601,2024-07-11,Senate,16,"Re-reported as amended"
1754601,2024-07-11,Senate,17,"Third consideration and final passage (46-3)"
1754601,2024-07-11,House,18,"In the House"
1754601,2024-07-11,House,19,"Referred to RULES"
1754601,2024-07-11,House,20,"Re-reported on concurrence, as committed"
1754601,2024-07-11,House,21,"House concurred in Senate amendments (187-15)"
1754601,2024-07-11,House,22,"Signed in House"
1754601,2024-07-11,House,23,"Signed in Senate"
1754601,2024-07-12,House,24,"Presented to the Governor"
1754601,2024-07-17,House,25,"Approved by the Governor"
1754601,2024-07-17,House,26,"Act No. 69 of 2024"
1754614,2023-04-12,House,1,"Referred to JUDICIARY"
1754614,2023-04-21,House,2,"Reported as amended"
1754614,2023-04-21,House,3,"First consideration"
1754614,2023-04-21,House,4,"Laid on the table"
1754614,2023-06-05,House,5,"Removed from table"
1754614,2023-06-06,House,6,"Second consideration"
1754614,2023-06-06,House,7,"Re-committed to APPROPRIATIONS"
1754614,2023-06-13,House,8,"Re-reported as committed"
1754614,2023-06-13,House,9,"Third consideration and final passage (203-0)"
1754614,2023-06-13,Senate,10,"In the Senate"
1754614,2023-06-26,Senate,11,"Referred to JUDICIARY"
1754614,2023-12-11,Senate,12,"Reported as amended"
1754614,2023-12-11,Senate,13,"First consideration"
1754614,2023-12-12,Senate,14,"Second consideration"
1754614,2023-12-12,Senate,15,"Re-referred to APPROPRIATIONS"
1754614,2023-12-12,Senate,16,"Re-reported as committed"
1754614,2023-12-13,Senate,17,"Third consideration and final passage (50-0)"
1754614,2023-12-13,House,18,"In the House"
1754614,2023-12-13,House,19,"Referred to RULES"
1754614,2023-12-13,House,20,"Re-reported on concurrence, as committed"
1754614,2023-12-13,House,21,"House concurred in Senate amendments (203-0)"
1754614,2023-12-13,House,22,"Signed in House"
1754614,2023-12-13,House,23,"Signed in Senate"
1754614,2023-12-14,House,24,"Presented to the Governor"
1754614,2023-12-14,House,25,"Approved by the Governor"
1754614,2023-12-14,House,26,"Act No. 47 of 2023"
1754632,2023-04-12,House,1,"Referred to GAMING OVERSIGHT"
1754632,2023-04-14,House,2,"Corrective Reprint, Printer's No. 891"
1754651,2023-04-12,House,1,"Referred to EDUCATION"
1754661,2023-04-12,House,1,"Referred to GAMING OVERSIGHT"
1754661,2023-04-14,House,2,"Corrective Reprint, Printer's No. 892"
1754677,2023-04-12,House,1,"Referred to EDUCATION"
1754693,2023-04-12,House,1,"Referred to FINANCE"
1754709,2023-04-12,House,1,"Referred to VETERANS AFFAIRS AND EMERGENCY PREPAREDNESS"
1754709,2023-04-26,House,2,"Reported as committed"
1754709,2023-05-03,House,3,"Adopted (201-0)"
1754722,2023-04-12,House,1,"Referred to JUDICIARY"
1754733,2023-04-12,House,1,"Referred to LABOR AND INDUSTRY"
1754744,2023-04-12,House,1,"Referred to FINANCE"
1754757,2023-04-12,House,1,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1754772,2023-04-12,House,1,"Referred to COMMERCE"
1754782,2023-04-12,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1754795,2023-04-12,House,1,"Referred to TRANSPORTATION"
1754805,2023-04-12,House,1,"Referred to FINANCE"
1754946,2023-04-17,House,1,"Referred to JUDICIARY"
1754946,2023-07-07,House,2,"Reported with request to re-refer to STATE GOVERNMENT"
1754946,2023-07-07,House,3,"Re-referred to STATE GOVERNMENT"
1754946,2023-10-31,House,4,"Reported as amended"
1754946,2023-10-31,House,5,"First consideration"
1754946,2023-10-31,House,6,"Laid on the table"
1754946,2023-11-14,House,7,"Removed from table"
1754946,2023-11-15,House,8,"Second consideration, with amendments"
1754946,2023-11-15,House,9,"Re-committed to APPROPRIATIONS"
1754946,2023-12-11,House,10,"Re-reported as committed"
1754946,2023-12-11,House,11,"Third consideration and final passage (166-37)"
1754946,2023-12-11,Senate,12,"In the Senate"
1754946,2024-01-02,Senate,13,"Referred to STATE GOVERNMENT"
1754954,2023-04-17,House,1,"Referred to JUDICIARY"
1754954,2023-06-07,House,2,"Reported as amended"
1754954,2023-06-07,House,3,"First consideration"
1754954,2023-06-07,House,4,"Re-committed to RULES"
1754954,2023-09-22,House,5,"Re-reported as committed"
1754954,2023-09-22,House,6,"Laid on the table"
1754954,2023-09-22,House,7,"Removed from table"
1754954,2023-09-22,House,8,"Re-committed to RULES"
1754963,2023-04-17,House,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1754974,2023-04-17,House,1,"Referred to FINANCE"
1754983,2023-04-17,House,1,"Referred to JUDICIARY"
1754994,2023-04-17,House,1,"Referred to FINANCE"
1755007,2023-04-17,House,1,"Referred to AGRICULTURE AND RURAL AFFAIRS"
1755017,2023-04-17,House,1,"Referred to ENVIRONMENTAL RESOURCES AND ENERGY"
1755030,2023-04-17,House,1,"Referred to HEALTH"
1755041,2023-04-17,House,1,"Referred to ENVIRONMENTAL RESOURCES AND ENERGY"
1755054,2023-04-17,House,1,"Referred to LOCAL GOVERNMENT"
1755054,2023-10-18,House,2,"Reported as committed"
1755054,2023-10-18,House,3,"First consideration"
1755054,2023-10-18,House,4,"Laid on the table"
1755063,2023-04-17,House,1,"Referred to ENVIRONMENTAL RESOURCES AND ENERGY"
1755063,2024-03-26,House,2,"Reported with request to re-refer to COMMERCE"
1755063,2024-03-26,House,3,"Re-referred to COMMERCE"
1755074,2023-04-17,House,1,"Referred to JUDICIARY"
1755074,2023-04-24,House,2,"Reported as committed"
1755074,2023-04-24,House,3,"First consideration"
1755074,2023-04-24,House,4,"Laid on the table"
1755074,2023-05-02,House,5,"Removed from table"
1755074,2023-05-03,House,6,"Second consideration, with amendments"
1755074,2023-05-03,House,7,"Re-committed to APPROPRIATIONS"
1755074,2023-05-22,House,8,"Re-reported as committed"
1755074,2023-05-22,House,9,"Third consideration and final passage (201-0)"
1755074,2023-05-22,Senate,10,"In the Senate"
1755074,2023-06-02,Senate,11,"Referred to JUDICIARY"
1755074,2023-11-14,Senate,12,"Reported as amended"
1755074,2023-11-14,Senate,13,"First consideration"
1755074,2023-11-15,Senate,14,"Second consideration"
1755074,2023-11-15,Senate,15,"Re-referred to APPROPRIATIONS"
1755074,2024-04-08,Senate,16,"Re-reported as committed"
1755074,2024-04-08,Senate,17,"Amended on third consideration"
1755074,2024-04-09,Senate,18,"Third consideration and final passage (50-0)"
1755074,2024-04-09,House,19,"In the House"
1755074,2024-04-10,House,20,"Referred to RULES"
1755074,2024-04-10,House,21,"Re-reported on concurrence, as committed"
1755074,2024-04-10,House,22,"House concurred in Senate amendments (200-0)"
1755074,2024-04-10,House,23,"Signed in House"
1755074,2024-04-29,House,24,"Signed in Senate"
1755074,2024-04-29,House,25,"Presented to the Governor"
1755074,2024-05-08,House,26,"Approved by the Governor"
1755074,2024-05-08,House,27,"Act No. 12 of 2024"
1755086,2023-04-17,House,1,"Referred to HEALTH"
1755104,2023-04-17,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1755112,2023-04-17,House,1,"Referred to EDUCATION"
1755120,2023-04-17,House,1,"Referred to HEALTH"
1755130,2023-04-17,House,1,"Referred to COMMERCE"
1755137,2023-04-17,House,1,"Referred to JUDICIARY"
1755146,2023-04-17,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1755146,2023-04-25,House,2,"Reported with request to re-refer to ENVIRONMENTAL RESOURCES AND ENERGY"
1755146,2023-04-25,House,3,"Re-referred to ENVIRONMENTAL RESOURCES AND ENERGY"
1755156,2023-04-17,House,1,"Referred to COMMERCE"
1755156,2023-05-03,House,2,"Reported as amended"
1755156,2023-05-03,House,3,"First consideration"
1755156,2023-05-03,House,4,"Laid on the table"
1755156,2023-05-22,House,5,"Removed from table"
1755156,2023-05-23,House,6,"Second consideration"
1755156,2023-05-23,House,7,"Re-committed to APPROPRIATIONS"
1755156,2023-05-24,House,8,"Re-reported as committed"
1755156,2023-05-24,House,9,"Third consideration and final passage (119-82)"
1755156,2023-05-24,Senate,10,"In the Senate"
1755156,2023-06-05,Senate,11,"Referred to FINANCE"
1755168,2023-04-17,House,1,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1755175,2023-04-17,House,1,"Referred to HEALTH"
1755185,2023-04-17,House,1,"Referred to JUDICIARY"
1755185,2023-09-27,House,2,"Reported as committed"
1755185,2023-12-11,House,3,"Laid on the table (Pursuant to House Rule 71)"
1755288,2023-04-17,House,1,"Referred to ENVIRONMENTAL RESOURCES AND ENERGY"
1755309,2023-04-17,House,1,"Referred to LABOR AND INDUSTRY"
1755309,2023-04-24,House,2,"Reported as amended"
1755309,2023-04-24,House,3,"First consideration"
1755309,2023-04-24,House,4,"Laid on the table"
1755309,2023-04-26,House,5,"Removed from table"
1755309,2023-05-01,House,6,"Second consideration"
1755309,2023-05-01,House,7,"Re-committed to APPROPRIATIONS"
1755309,2023-05-02,House,8,"Re-reported as committed"
1755309,2023-05-02,House,9,"Third consideration and final passage (112-88)"
1755309,2023-05-02,Senate,10,"In the Senate"
1755309,2023-05-09,Senate,11,"Referred to LABOR AND INDUSTRY"
1755328,2023-04-17,House,1,"Referred to CHILDREN AND YOUTH"
1755352,2023-04-13,Senate,1,"Referred to CONSUMER PROTECTION AND PROFESSIONAL LICENSURE"
1755370,2023-04-17,House,1,"Referred to JUDICIARY"
1755396,2023-04-13,Senate,1,"Referred to HEALTH AND HUMAN SERVICES"
1755414,2023-04-17,House,1,"Referred to JUDICIARY"
1755439,2023-04-14,House,1,"Referred to HUMAN SERVICES"
1755439,2023-05-23,House,2,"Reported as amended"
1755439,2023-05-23,House,3,"First consideration"
1755439,2023-05-23,House,4,"Laid on the table"
1755439,2023-06-07,House,5,"Removed from table"
1755439,2023-07-11,House,6,"Laid on the table (Pursuant to House Rule 71)"
1755439,2023-11-15,House,7,"Removed from table"
1755439,2024-04-10,House,8,"Laid on the table (Pursuant to House Rule 71)"
1755458,2023-04-13,Senate,1,"Referred to FINANCE"
1755493,2023-04-17,House,1,"Referred to TRANSPORTATION"
1755499,2023-04-17,House,1,"Referred to STATE GOVERNMENT"
1755508,2023-04-17,House,1,"Referred to HEALTH"
1755508,2023-05-22,House,2,"Reported as committed"
1755508,2023-06-29,House,3,"Laid on the table (Pursuant to House Rule 71)"
1755517,2023-04-17,House,1,"Referred to STATE GOVERNMENT"
1755517,2023-06-05,House,2,"Reported as amended"
1755517,2023-07-06,House,3,"Laid on the table (Pursuant to House Rule 71)"
1755517,2023-12-12,House,4,"Removed from table"
1755517,2023-12-13,House,5,"Adopted (202-1)"
1755517,2023-12-13,Senate,6,"In the Senate"
1755517,2024-01-05,Senate,7,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1755528,2023-04-17,House,1,"Referred to HEALTH"
1755536,2023-04-17,House,1,"Referred to HEALTH"
1755621,2023-04-17,House,1,"Referred to AGING AND OLDER ADULT SERVICES"
1755621,2023-06-05,House,2,"Reported as committed"
1755621,2023-06-20,House,3,"Adopted (202-1)"
1755636,2023-04-17,House,1,"Referred to CONSUMER PROTECTION, TECHNOLOGY AND UTILITIES"
1755658,2023-04-17,House,1,"Referred to LABOR AND INDUSTRY"
1755671,2023-04-17,House,1,"Referred to LABOR AND INDUSTRY"
1755682,2023-04-17,House,1,"Referred to LABOR AND INDUSTRY"
1755698,2023-04-17,House,1,"Referred to LABOR AND INDUSTRY"
1755709,2023-04-17,House,1,"Referred to COMMERCE"
1755726,2023-04-17,House,1,"Referred to JUDICIARY"
1755726,2023-11-14,House,2,"Reported as amended"
1755726,2023-11-14,House,3,"First consideration"
1755726,2023-11-14,House,4,"Laid on the table"
1755739,2023-04-17,House,1,"Referred to JUDICIARY"
1755739,2023-04-24,House,2,"Reported as amended"
1755739,2023-04-24,House,3,"First consideration"
1755739,2023-04-24,House,4,"Laid on the table"
1755739,2023-04-25,House,5,"Removed from table"
1755739,2023-04-26,House,6,"Second consideration"
1755739,2023-04-26,House,7,"Re-committed to APPROPRIATIONS"
1755739,2023-05-02,House,8,"Re-reported as amended"
1755739,2023-05-02,House,9,"Third consideration and final passage (102-98)"
1755739,2023-05-02,Senate,10,"In the Senate"
1755739,2023-05-03,Senate,11,"Referred to STATE GOVERNMENT"
1755739,2024-10-08,Senate,12,"Resolution to discharge committee from further consideration of this bill presented"
1755754,2023-04-17,House,1,"Referred to LABOR AND INDUSTRY"
1755754,2023-05-01,House,2,"Reported as committed"
1755754,2023-05-01,House,3,"First consideration"
1755754,2023-05-01,House,4,"Laid on the table"
1755754,2023-05-01,House,5,"Removed from table"
1755754,2023-05-02,House,6,"Second consideration, with amendments"
1755754,2023-05-02,House,7,"Re-committed to APPROPRIATIONS"
1755754,2023-05-03,House,8,"Re-reported as committed"
1755754,2023-05-03,House,9,"Third consideration and final passage (102-99)"
1755754,2023-05-03,Senate,10,"In the Senate"
1755754,2023-05-15,Senate,11,"Referred to STATE GOVERNMENT"
1755759,2023-04-17,House,1,"Referred to LABOR AND INDUSTRY"
1755765,2023-04-17,House,1,"Referred to LABOR AND INDUSTRY"
1755772,2023-04-17,House,1,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1755778,2023-04-17,House,1,"Referred to JUDICIARY"
1755778,2023-10-31,House,2,"Reported as committed"
1755778,2023-10-31,House,3,"First consideration"
1755778,2023-10-31,House,4,"Laid on the table"
1755787,2023-04-17,House,1,"Referred to LOCAL GOVERNMENT"
1755793,2023-04-17,House,1,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1755800,2023-04-17,House,1,"Referred to LABOR AND INDUSTRY"
1755806,2023-04-17,House,1,"Referred to HOUSING AND COMMUNITY DEVELOPMENT"
1755841,2023-04-17,Senate,1,"Referred to JUDICIARY"
1755843,2023-04-17,Senate,1,"Referred to JUDICIARY"
1755847,2023-04-17,Senate,1,"Referred to LABOR AND INDUSTRY"
1755853,2023-04-17,Senate,1,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1755856,2023-04-17,Senate,1,"Referred to STATE GOVERNMENT"
1755862,2023-04-17,Senate,1,"Referred to JUDICIARY"
1755866,2023-04-17,Senate,1,"Referred to JUDICIARY"
1755870,2023-04-17,Senate,1,"Referred to FINANCE"
1755874,2023-04-17,Senate,1,"Referred to EDUCATION"
1755880,2023-04-17,Senate,1,"Referred to STATE GOVERNMENT"
1755883,2023-04-17,Senate,1,"Referred to TRANSPORTATION"
1755883,2023-09-19,Senate,2,"Reported as committed"
1755883,2023-09-19,Senate,3,"First consideration"
1755883,2023-10-16,Senate,4,"Second consideration"
1755883,2023-10-16,Senate,5,"Re-referred to APPROPRIATIONS"
1755883,2023-11-13,Senate,6,"Re-reported as committed"
1755883,2023-12-11,Senate,7,"Third consideration and final passage (48-0)"
1755883,2023-12-11,Senate,8,"Vote on final passage reconsidered"
1755883,2023-12-11,Senate,9,"Final passage (47-1)"
1755883,2023-12-11,House,10,"In the House"
1755883,2023-12-12,House,11,"Referred to TRANSPORTATION"
1755890,2023-04-17,Senate,1,"Referred to BANKING AND INSURANCE"
1755893,2023-04-17,Senate,1,"Referred to TRANSPORTATION"
1755897,2023-04-17,Senate,1,"Referred to JUDICIARY"
1755897,2023-10-03,Senate,2,"Reported as amended"
1755897,2023-10-03,Senate,3,"First consideration"
1755897,2023-10-04,Senate,4,"Second consideration"
1755897,2023-10-04,Senate,5,"Re-referred to APPROPRIATIONS"
1755897,2023-11-14,Senate,6,"Re-reported as committed"
1755897,2023-11-14,Senate,7,"Amended on third consideration (46-4)"
1755897,2023-11-15,Senate,8,"Third consideration and final passage (46-4)"
1755897,2023-11-15,House,9,"In the House"
1755897,2023-11-15,House,10,"Referred to JUDICIARY"
1755897,2023-12-10,House,11,"Reported as amended"
1755897,2023-12-10,House,12,"First consideration"
1755897,2023-12-10,House,13,"Laid on the table"
1755897,2023-12-11,House,14,"Removed from table"
1755897,2023-12-12,House,15,"Second consideration, with amendments"
1755897,2023-12-12,House,16,"Re-referred to APPROPRIATIONS"
1755897,2023-12-13,House,17,"Re-reported as committed"
1755897,2023-12-13,House,18,"Third consideration and final passage (179-24)"
1755897,2023-12-13,Senate,19,"In the Senate"
1755897,2023-12-13,Senate,20,"Referred to RULES AND EXECUTIVE NOMINATIONS"
1755897,2023-12-13,Senate,21,"Re-reported on concurrence, as committed"
1755897,2023-12-13,Senate,22,"Senate concurred in House amendments (45-5)"
1755897,2023-12-13,Senate,23,"Signed in Senate"
