bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1758809,1460216,2024-06-26,Senate,"Senate Community, Economic And Recreational Development: Adopt Amendment A05235",14,0,0,0,14
1758809,1462787,2024-07-09,Senate,"Senate Floor: HB 1032 PN 3415, 2023 A5418, LAUGHLIN Amendment No. A-5418",44,5,0,1,50
1758809,1462924,2024-07-10,Senate,"Senate Floor: HB 1032 PN 3495, Final Passage",42,7,0,1,50
1758809,1462925,2024-07-10,Senate,"Senate Appropriations: Re-Reported as Committed",23,0,1,0,24
1758809,1462961,2024-07-11,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1758809,1463018,2024-07-11,House,"House Floor: HB 1032 PN 3495, CONCURRENCE",112,90,0,1,203
1758837,1344607,2023-06-14,House,"House Local Government: Adopt Amendment A00921",21,0,0,0,21
1758837,1344608,2023-06-14,House,"House Local Government: Adopt Amendment A00962",2,19,0,0,21
1758837,1344609,2023-06-14,House,"House Local Government: Adopt Amendment A00963",20,1,0,0,21
1758837,1344610,2023-06-14,House,"House Local Government: Report Bill As Amended",21,0,0,0,21
1758879,1348665,2023-06-29,House,"House Transportation: Report Bill As Amended",21,0,0,0,21
1758879,1348666,2023-06-29,House,"House Transportation: Adopt Amendment A01548",21,0,0,0,21
1758879,1355276,2023-09-27,House,"House Floor: HB 1044 PN 1787, 2023 A1785",101,101,0,0,202
1758879,1355472,2023-10-02,House,"House Floor: HB 1044 PN 1787, FINAL PASSAGE",118,85,0,0,203
1758879,1355473,2023-10-02,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1758885,1316002,2023-05-02,House,"House Children And Youth: Report Resolution As Committed",21,0,0,0,21
1758885,1329693,2023-05-22,House,"House Floor: HR 91 PN 1043",201,0,0,0,201
1758903,1322561,2023-05-10,Senate,"Senate Transportation: Reported as Amended",14,0,0,0,14
1758903,1322562,2023-05-10,Senate,"Senate Transportation: Adopt Amendment A00486",14,0,0,0,14
1758903,1340919,2023-06-07,Senate,"Senate Floor: SB 621 PN 738, Motion to Argee",50,0,0,0,50
1758903,1345203,2023-06-19,Senate,"Senate Floor: SB 621 PN 738, Final Passage",50,0,0,0,50
1758903,1347380,2023-06-26,House,"House Transportation: Report Bill As Amended",21,0,0,0,21
1758903,1347381,2023-06-26,House,"House Transportation: Adopt Amendment A01191",21,0,0,0,21
1758903,1355251,2023-09-27,House,"House Floor: SB 621 PN 965, 2023 A2094",202,0,0,0,202
1758903,1355457,2023-10-02,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1758903,1355459,2023-10-02,House,"House Floor: SB 621 PN 1115, FINAL PASSAGE",202,1,0,0,203
1758903,1355549,2023-10-03,Senate,"Senate Rules And Executive Nominations: Re-Reported as Amended",16,0,1,0,17
1758903,1355550,2023-10-03,Senate,"Senate Rules And Executive Nominations: Adopt Amendment A02283",16,0,1,0,17
1758903,1355708,2023-10-04,Senate,"Senate Floor: SB 621 PN 1149, Concur in House Amendments as Amended",50,0,0,0,50
1758903,1355784,2023-10-04,House,"House Floor: SB 621 PN 1149, CONCURRENCE",202,1,0,0,203
1758903,1355785,2023-10-04,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1759323,1427845,2024-04-16,House,"House Children And Youth: Report Bill As Committed",25,0,0,0,25
1759349,1342816,2023-06-12,House,"House Insurance: Adopt Amendment A00674",21,0,0,0,21
1759349,1342817,2023-06-12,House,"House Insurance: Report Bill As Amended A00674",21,0,0,0,21
1759349,1346037,2023-06-21,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1759349,1347417,2023-06-26,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1759349,1347474,2023-06-26,House,"House Floor: HB 1050 PN 1532, FINAL PASSAGE",199,4,0,0,203
1759357,1329883,2023-05-22,House,"House Health: Report Bill As Committed",21,0,0,0,21
1759391,1340769,2023-06-07,House,"House Children And Youth: Bring Up The Bill For Consideration",20,0,1,0,21
1759391,1340770,2023-06-07,House,"House Children And Youth: Adopt Amendment A00834",20,0,1,0,21
1759391,1340771,2023-06-07,House,"House Children And Youth: Report Bill As Amended",21,0,0,0,21
1759391,1345797,2023-06-21,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1759391,1346506,2023-06-22,House,"House Floor: HB 1058 PN 1471, FINAL PASSAGE",203,0,0,0,203
1759391,1346507,2023-06-22,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1759391,1354895,2023-09-19,Senate,"Senate Aging And Youth: Reported as Committed",11,0,0,0,11
1759391,1357600,2023-11-14,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1759391,1362269,2023-12-11,Senate,"Senate Floor: HB 1058 PN 1471, Final Passage",48,0,0,2,50
1759416,1329660,2023-05-22,House,"House Health: Report Bill As Committed",21,0,0,0,21
1759424,1330607,2023-05-23,House,"House Finance: Re-refer Bill To Another Committee",19,0,1,0,20
1759424,1446159,2024-05-21,House,"House Housing And Community Development: Adopt Amendment A03809",14,11,1,0,26
1759424,1446160,2024-05-21,House,"House Housing And Community Development: Report Bill As Amended",14,11,1,0,26
1759424,1453189,2024-06-04,House,"House Floor: HB 1064 PN 3134, 2023 A4662, MOTION TO APPEAL RULING OF THE CHAIR",102,100,0,1,203
1759424,1455686,2024-06-10,House,"House Floor: HB 1064 PN 3134, FINAL PASSAGE",104,97,0,2,203
1759424,1455687,2024-06-10,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1759433,1347393,2023-06-26,House,"House Housing And Community Development: Report Bill As Amended",21,0,0,0,21
1759433,1347394,2023-06-26,House,"House Housing And Community Development: Adopt Amendment A01199",21,0,0,0,21
1759433,1355455,2023-10-02,House,"House Rules: Re-report Bill As Committed",33,0,0,0,33
1759433,1355651,2023-10-03,House,"House Floor: HB 1062 PN 1717, FINAL PASSAGE",118,85,0,0,203
1759433,1355773,2023-10-03,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1759458,1362625,2023-12-13,House,"House Veterans Affairs And Emergency Preparedness: Adopt Amendment A03132",25,0,0,0,25
1759458,1362626,2023-12-13,House,"House Veterans Affairs And Emergency Preparedness: Adopt Amendment A03262",25,0,0,0,25
1759458,1362627,2023-12-13,House,"House Veterans Affairs And Emergency Preparedness: Report Bill As Amended",25,0,0,0,25
1759458,1411185,2024-03-19,House,"House Floor: HB 843 PN 2449, 2023 A3613",201,0,0,1,202
1759458,1411924,2024-03-20,House,"House Floor: HB 843 PN 2748, FINAL PASSAGE",201,0,0,1,202
1759458,1411925,2024-03-20,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1759458,1468377,2024-10-08,Senate,"Senate Veterans Affairs And Emergency Preparedness: Reported as Committed",11,0,0,0,11
1759458,1468459,2024-10-09,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1759458,1468842,2024-10-22,Senate,"Senate Floor: HB 843 PN 2748, Final Passage",50,0,0,0,50
1759531,1316511,2023-05-02,Senate,"Senate Health And Human Services: Reported as Committed",11,0,0,0,11
1759701,1342757,2023-06-06,House,"House Education: Report Bill As Committed",12,9,0,0,21
1759701,1342758,2023-06-12,House,"House Floor: HB 1067 PN 1086, 2023 A870",101,102,0,0,203
1759701,1342759,2023-06-12,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1759701,1343490,2023-06-13,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1759701,1347454,2023-06-26,House,"House Floor: HB 1067 PN 1086, FINAL PASSAGE",110,93,0,0,203
1759735,1339454,2023-06-06,House,"House Health: Adopt Amendment A00794",12,9,0,0,21
1759735,1339455,2023-06-06,House,"House Health: Report Bill As Amended",12,9,0,0,21
1759735,1347599,2023-06-27,House,"House Floor: HB 106 PN 1462, 2023 A1426",141,62,0,0,203
1759735,1347600,2023-06-27,House,"House Floor: HB 106 PN 1462, 2023 A931",86,117,0,0,203
1759735,1347601,2023-06-27,House,"House Floor: HB 106 PN 1462, 2023 A944",87,116,0,0,203
1759735,1347602,2023-06-27,House,"House Floor: HB 106 PN 1462, 2023 A946",87,116,0,0,203
1759735,1347603,2023-06-27,House,"House Floor: HB 106 PN 1462, 2023 A947",91,112,0,0,203
1759735,1347604,2023-06-27,House,"House Floor: HB 106 PN 1462, 2023 A1020",86,117,0,0,203
1759735,1347605,2023-06-27,House,"House Floor: HB 106 PN 1462, 2023 A1080",91,112,0,0,203
1759735,1347606,2023-06-27,House,"House Rules: Re-report Bill As Committed",18,14,1,0,33
1759735,1347761,2023-06-27,House,"House Floor: HB 106 PN 1462, 2023 A1118",88,115,0,0,203
1759735,1347762,2023-06-27,House,"House Floor: HB 106 PN 1462, 2023 A1177",92,111,0,0,203
1759735,1348125,2023-06-28,House,"House Floor: HB 106 PN 1743, FINAL PASSAGE",119,84,0,0,203
1759735,1348126,2023-06-28,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1759779,1339047,2023-06-05,House,"House State Government: Report Bill As Committed",12,9,0,0,21
1759959,1317624,2023-05-03,Senate,"Senate Aging And Youth: Reported as Committed",11,0,0,0,11
1759959,1345161,2023-06-19,Senate,"Senate Floor: SB 607 PN 657, Final Passage",50,0,0,0,50
1759959,1345162,2023-06-19,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1759959,1355324,2023-09-27,House,"House Aging And Older Adult Services: Report Bill As Committed",25,0,0,0,25
1759959,1362308,2023-12-11,House,"House Floor: SB 607 PN 657, FINAL PASSAGE",203,0,0,0,203
1759959,1362309,2023-12-11,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1760019,1320820,2023-05-09,Senate,"Senate Finance: Reported as Committed",11,0,0,0,11
1760033,1329991,2023-05-22,House,"House Health: Report Bill As Committed",21,0,0,0,21
1760037,1322538,2023-05-10,Senate,"Senate Transportation: Reported as Committed",14,0,0,0,14
1760037,1339765,2023-06-06,Senate,"Senate Floor: SB 630 PN 668, Motion to Agree",50,0,0,0,50
1760037,1347430,2023-06-26,Senate,"Senate Floor: SB 630 PN 668, Final Passage",49,0,0,1,50
1760064,1467782,2024-09-30,House,"House Consumer Protection, Technology And Utilities: Report Bill As Committed",18,7,0,0,25
1760064,1467919,2024-10-01,House,"House Floor: HB 1077 PN 1104, 2023 A5751",109,93,0,1,203
1760064,1468065,2024-10-02,House,"House Floor: HB 1077 PN 3694, FINAL PASSAGE",111,91,0,1,203
1760064,1468066,2024-10-02,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1760079,1317998,2023-05-03,House,"House Transportation: Report Bill As Committed",21,0,0,0,21
1760079,1332039,2023-05-24,House,"House Floor: HR 97 PN 1117",201,0,0,0,201
1760094,1452625,2024-06-03,House,"House Education: Adopt Amendment A04611",14,11,0,0,25
1760094,1452626,2024-06-03,House,"House Education: Report Bill As Committed",17,8,0,0,25
1760140,1315865,2023-05-01,Senate,"Senate Finance: Reported as Committed",7,4,0,0,11
1760140,1316892,2023-05-02,Senate,"Senate Appropriations: Motion to Table",9,15,0,0,24
1760140,1316893,2023-05-02,Senate,"Senate Appropriations: Re-Reported as Committed",16,8,0,0,24
1760140,1317615,2023-05-03,Senate,"Senate Floor: SB 671 PN 671, 2023 A467, Motion to Table BOSCOLA Amendment No. A-0467",27,22,0,1,50
1760140,1317616,2023-05-03,Senate,"Senate Floor: SB 671 PN 671, Final Passage",28,21,0,1,50
1760140,1403671,2023-05-02,Senate,"Senate Appropriations: Re-Reported as Committed",16,8,0,0,24
1760363,1332011,2023-05-24,House,"House Judiciary: Report Bill As Committed",21,0,0,0,21
1760363,1342755,2023-06-12,House,"House Floor: HB 1085 PN 1089, FINAL PASSAGE",132,71,0,0,203
1760363,1342756,2023-06-12,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1760396,1330000,2023-05-22,House,"House Health: Report Bill As Committed",21,0,0,0,21
1760396,1342458,2023-06-05,House,"House Floor: HR 99 PN 1119",202,1,0,0,203
1760408,1356092,2023-10-17,Senate,"Senate Law And Justice: Reported as Committed",11,0,0,0,11
1760415,1322572,2023-05-10,Senate,"Senate Transportation: Reported as Committed",14,0,0,0,14
1760446,1357530,2023-11-14,Senate,"Senate State Government: Reported as Committed",11,0,0,0,11
1760446,1362153,2023-12-11,Senate,"Senate Appropriations: Re-Reported as Committed",24,0,0,0,24
1760446,1362639,2023-12-13,Senate,"Senate Floor: SB 634 PN 673, Final Passage",50,0,0,0,50
1760473,1340600,2023-06-07,Senate,"Senate Transportation: Reported as Amended",13,1,0,0,14
1760473,1340601,2023-06-07,Senate,"Senate Transportation: Adopt Amendment A00848",13,1,0,0,14
1760473,1346020,2023-06-21,Senate,"Senate Floor: SB 656 PN 859, Final Passage",41,9,0,0,50
1760473,1346021,2023-06-21,Senate,"Senate Appropriations: Re-Reported as Committed",21,3,0,0,24
1760473,1362138,2023-12-11,House,"House Transportation: Report Bill As Committed",22,3,0,0,25
1760473,1362454,2023-12-12,House,"House Floor: SB 656 PN 859, 2023 A3116",101,102,0,0,203
1760473,1362455,2023-12-12,House,"House Floor: SB 656 PN 859, 2023 A3287",203,0,0,0,203
1760473,1422493,2024-04-09,House,"House Appropriations: Adopt Amendment A03857",22,15,0,0,37
1760473,1424152,2024-04-10,House,"House Appropriations: Re-report Bill As Amended",22,15,0,0,37
1760473,1462746,2024-07-09,House,"House Appropriations: Re-report Bill As Amended",37,0,0,0,37
1760473,1462747,2024-07-09,House,"House Appropriations: Adopt Amendment A05483",37,0,0,0,37
1760473,1462898,2024-07-10,House,"House Floor: SB 656 PN 1811, FINAL PASSAGE",190,12,0,1,203
1760473,1462967,2024-07-11,Senate,"Senate Rules And Executive Nominations: Re-Reported as Committed",16,1,0,0,17
1760473,1463030,2024-07-11,Senate,"Senate Floor: SB 656 PN 1811, Concur in House Amendments",44,5,0,1,50
1760541,1347993,2023-06-28,House,"House Game And Fisheries: Re-refer Bill To Another Committee",21,0,0,0,21
1760545,1343332,2023-06-13,House,"House Appropriations: Report Bill As Committed",22,15,0,0,37
1760545,1344147,2023-06-14,House,"House Floor: HB 622 PN 1131, 2023 A994",84,119,0,0,203
1760545,1344148,2023-06-14,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1760545,1346323,2023-06-21,House,"House Appropriations: Adopt Amendment A00716",22,15,0,0,37
1760545,1346461,2023-06-22,House,"House Appropriations: Re-report Bill As Amended",22,15,0,0,37
1760545,1347007,2023-06-22,House,"House Floor: HB 622 PN 1686, FINAL PASSAGE",102,101,0,0,203
1760545,1347734,2023-06-27,Senate,"Senate Appropriations: Reported as Committed",24,0,0,0,24
1760545,1349193,2023-06-30,Senate,"Senate Floor: HB 622 PN 1686, Final Passage",49,1,0,0,50
1760548,1343588,2023-06-13,House,"House Appropriations: Report Bill As Committed",22,15,0,0,37
1760548,1344093,2023-06-14,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1760548,1346277,2023-06-21,House,"House Appropriations: Adopt Amendment A01151",22,15,0,0,37
1760548,1346455,2023-06-22,House,"House Appropriations: Re-report Bill As Amended",22,15,0,0,37
1760548,1347003,2023-06-22,House,"House Floor: HB 616 PN 1683, FINAL PASSAGE",102,101,0,0,203
1760548,1347643,2023-06-27,Senate,"Senate Appropriations: Reported as Committed",24,0,0,0,24
1760548,1349194,2023-06-30,Senate,"Senate Floor: HB 616 PN 1683, Final Passage",49,1,0,0,50
1760552,1343402,2023-06-13,House,"House Appropriations: Report Bill As Committed",22,15,0,0,37
1760552,1344156,2023-06-14,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1760552,1346761,2023-06-22,House,"House Floor: HB 623 PN 1132, FINAL PASSAGE",102,101,0,0,203
1760552,1346762,2023-06-22,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1760552,1347729,2023-06-27,Senate,"Senate Appropriations: Reported as Committed",24,0,0,0,24
1760552,1357482,2023-11-13,Senate,"Senate Floor: HB 623 PN 1132, Final Passage",48,2,0,0,50
1760556,1330826,2023-05-23,House,"House Veterans Affairs And Emergency Preparedness: Adopt Amendment A00535",21,0,0,0,21
1760556,1330827,2023-05-23,House,"House Veterans Affairs And Emergency Preparedness: Report Bill As Amended",21,0,0,0,21
1760556,1340887,2023-06-07,House,"House Floor: HB 1086 PN 1303, FINAL PASSAGE",190,13,0,0,203
1760556,1340888,2023-06-07,House,"House Appropriations: Re-report Bill As Committed",37,0,0,0,37
1760556,1357434,2023-11-13,Senate,"Senate Veterans Affairs And Emergency Preparedness: Reported as Committed",11,0,0,0,11
1760556,1462748,2024-07-09,Senate,"Senate Appropriations: Re-Reported as Committed",23,0,1,0,24
1760556,1462819,2024-07-09,Senate,"Senate Floor: HB 1086 PN 1303, Final Passage",48,1,0,1,50
1760560,1343530,2023-06-13,House,"House Appropriations: Report Bill As Committed",22,15,0,0,37
1760560,1344065,2023-06-14,House,"House Floor: HB 614 PN 1123, 2023 A973",203,0,0,0,203
1760560,1344066,2023-06-14,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1760560,1346232,2023-06-21,House,"House Appropriations: Adopt Amendment A01131",22,15,0,0,37
1760560,1346911,2023-06-22,House,"House Floor: HB 614 PN 1682, FINAL PASSAGE",102,101,0,0,203
1760560,1346912,2023-06-22,House,"House Appropriations: Re-report Bill As Amended",22,15,0,0,37
1760560,1347730,2023-06-27,Senate,"Senate Appropriations: Reported as Committed",24,0,0,0,24
1760560,1348231,2023-06-28,Senate,"Senate Floor: HB 614 PN 1682, Motion to Agree on the Bill in Second Consideration",50,0,0,0,50
1760560,1349182,2023-06-30,Senate,"Senate Floor: HB 614 PN 1682, Final Passage",49,1,0,0,50
1760570,1343567,2023-06-13,House,"House Appropriations: Report Bill As Committed",22,15,0,0,37
1760570,1344081,2023-06-14,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1760570,1346183,2023-06-21,House,"House Appropriations: Adopt Amendment A00715",22,15,0,0,37
1760570,1347001,2023-06-22,House,"House Floor: HB 619 PN 1685, FINAL PASSAGE",102,101,0,0,203
1760570,1347002,2023-06-22,House,"House Appropriations: Re-report Bill As Amended",22,15,0,0,37
1760570,1347740,2023-06-27,Senate,"Senate Appropriations: Reported as Committed",24,0,0,0,24
1760570,1349188,2023-06-30,Senate,"Senate Floor: HB 619 PN 1685, Final Passage",49,1,0,0,50
1760573,1343944,2023-06-13,House,"House Appropriations: Report Bill As Committed",22,15,0,0,37
1760573,1343945,2023-06-14,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1760573,1346906,2023-06-22,House,"House Floor: HB 615 PN 1124, FINAL PASSAGE",102,101,0,0,203
1760573,1346907,2023-06-22,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1760573,1347648,2023-06-27,Senate,"Senate Appropriations: Reported as Committed",24,0,0,0,24
1760573,1349195,2023-06-30,Senate,"Senate Floor: HB 615 PN 1124, Final Passage",49,1,0,0,50
1760584,1343846,2023-06-13,House,"House Appropriations: Report Bill As Committed",22,15,0,0,37
1760584,1343963,2023-06-14,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
1760584,1346460,2023-06-22,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1760584,1347009,2023-06-22,House,"House Floor: HB 620 PN 1129, FINAL PASSAGE",102,101,0,0,203
1760584,1347738,2023-06-27,Senate,"Senate Appropriations: Reported as Committed",24,0,0,0,24
1760584,1349189,2023-06-30,Senate,"Senate Floor: HB 620 PN 1129, Final Passage",50,0,0,0,50
1760587,1345812,2023-06-21,House,"House Appropriations: Re-report Bill As Committed",22,15,0,0,37
1760587,1346406,2023-06-21,House,"House Rules: Re-report Bill As Committed",18,15,0,0,33
